name,type,value,date
里脊肉真好吃,胡德,63439,2018-12-19
东方辉晔,黎赛留,63330,2018-12-19
T.K,胡德,59901,2018-12-19
大西洋的海风,黎赛留,59032,2018-12-19
なんちゃん,胡德,58922,2018-12-19
谯笪雪晴,昆西,58003,2018-12-19
凉薄已倾城,纳尔逊,57478,2018-12-19
假大佬，真小白,皇家方舟,56632,2018-12-19
Detianyouxi,纳尔逊,55913,2018-12-19
休比,列克星敦,55746,2018-12-19
斑鳩,皇家方舟,53733,2018-12-19
水之证,欧根亲王,53716,2018-12-19
斯卡雷特⑨,埃塞克斯,51533,2018-12-19
游戏杂糖,大青花鱼,51323,2018-12-19
夜月风云雷光,埃塞克斯,71058,2018-12-20
仓鲲娃,皇家方舟,70052,2018-12-20
辛西娅·玛格丽特,俾斯麦,69858,2018-12-20
啾啾南小鸟,俾斯麦,69707,2018-12-20
琉璃,胡德,65687,2018-12-20
哈里斯梦娜,胡德,64316,2018-12-20
里脊肉真好吃,胡德,63443,2018-12-20
东方辉晔,黎赛留,63387,2018-12-20
T.K,胡德,59901,2018-12-20
大西洋的海风,黎赛留,59032,2018-12-20
なんちゃん,胡德,59022,2018-12-20
谯笪雪晴,昆西,58003,2018-12-20
凉薄已倾城,纳尔逊,57493,2018-12-20
假大佬，真小白,皇家方舟,56762,2018-12-20
Detianyouxi,纳尔逊,55924,2018-12-20
休比,列克星敦,55786,2018-12-20
斑鳩,皇家方舟,53739,2018-12-20
水之证,欧根亲王,53716,2018-12-20
斯卡雷特⑨,埃塞克斯,51582,2018-12-20
游戏杂糖,大青花鱼,51360,2018-12-20
夜月风云雷光,埃塞克斯,71183,2018-12-21
仓鲲娃,皇家方舟,70052,2018-12-21
辛西娅·玛格丽特,俾斯麦,69925,2018-12-21
啾啾南小鸟,俾斯麦,69835,2018-12-21
琉璃,胡德,65725,2018-12-21
哈里斯梦娜,胡德,64682,2018-12-21
里脊肉真好吃,胡德,63448,2018-12-21
东方辉晔,黎赛留,63446,2018-12-21
T.K,胡德,60263,2018-12-21
なんちゃん,胡德,59122,2018-12-21
大西洋的海风,黎赛留,59032,2018-12-21
谯笪雪晴,昆西,58003,2018-12-21
凉薄已倾城,纳尔逊,57528,2018-12-21
假大佬，真小白,皇家方舟,56905,2018-12-21
Detianyouxi,纳尔逊,56014,2018-12-21
休比,列克星敦,55788,2018-12-21
斑鳩,皇家方舟,53745,2018-12-21
水之证,欧根亲王,53716,2018-12-21
斯卡雷特⑨,埃塞克斯,51590,2018-12-21
游戏杂糖,大青花鱼,51366,2018-12-21
夜月风云雷光,埃塞克斯,71318,2018-12-22
仓鲲娃,皇家方舟,70052,2018-12-22
辛西娅·玛格丽特,俾斯麦,70006,2018-12-22
啾啾南小鸟,俾斯麦,69956,2018-12-22
琉璃,胡德,65748,2018-12-22
哈里斯梦娜,胡德,64682,2018-12-22
东方辉晔,黎赛留,63508,2018-12-22
里脊肉真好吃,胡德,63452,2018-12-22
T.K,胡德,60347,2018-12-22
なんちゃん,胡德,59219,2018-12-22
大西洋的海风,黎赛留,59032,2018-12-22
谯笪雪晴,昆西,58003,2018-12-22
凉薄已倾城,纳尔逊,57611,2018-12-22
假大佬，真小白,皇家方舟,57064,2018-12-22
Detianyouxi,纳尔逊,56041,2018-12-22
休比,列克星敦,55796,2018-12-22
斑鳩,皇家方舟,53752,2018-12-22
水之证,欧根亲王,53733,2018-12-22
斯卡雷特⑨,埃塞克斯,51689,2018-12-22
游戏杂糖,大青花鱼,51372,2018-12-22
夜月风云雷光,埃塞克斯,71318,2018-12-23
辛西娅·玛格丽特,俾斯麦,70074,2018-12-23
仓鲲娃,皇家方舟,70052,2018-12-23
啾啾南小鸟,俾斯麦,69956,2018-12-23
琉璃,胡德,65748,2018-12-23
哈里斯梦娜,胡德,64682,2018-12-23
东方辉晔,黎赛留,63508,2018-12-23
里脊肉真好吃,胡德,63452,2018-12-23
T.K,胡德,60347,2018-12-23
なんちゃん,胡德,59219,2018-12-23
大西洋的海风,黎赛留,59032,2018-12-23
谯笪雪晴,昆西,58003,2018-12-23
凉薄已倾城,纳尔逊,57661,2018-12-23
假大佬，真小白,皇家方舟,57064,2018-12-23
Detianyouxi,纳尔逊,56041,2018-12-23
休比,列克星敦,55829,2018-12-23
斑鳩,皇家方舟,53754,2018-12-23
水之证,欧根亲王,53733,2018-12-23
斯卡雷特⑨,埃塞克斯,51831,2018-12-23
游戏杂糖,大青花鱼,51374,2018-12-23
夜月风云雷光,埃塞克斯,71466,2018-12-24
啾啾南小鸟,俾斯麦,70223,2018-12-24
辛西娅·玛格丽特,俾斯麦,70122,2018-12-24
仓鲲娃,皇家方舟,70052,2018-12-24
琉璃,胡德,65798,2018-12-24
哈里斯梦娜,胡德,64836,2018-12-24
东方辉晔,黎赛留,63599,2018-12-24
里脊肉真好吃,胡德,63457,2018-12-24
T.K,胡德,60464,2018-12-24
なんちゃん,胡德,59422,2018-12-24
大西洋的海风,黎赛留,59032,2018-12-24
谯笪雪晴,昆西,58444,2018-12-24
凉薄已倾城,纳尔逊,57815,2018-12-24
假大佬，真小白,皇家方舟,57351,2018-12-24
Detianyouxi,纳尔逊,56135,2018-12-24
休比,列克星敦,55905,2018-12-24
斑鳩,皇家方舟,53774,2018-12-24
水之证,欧根亲王,53729,2018-12-24
斯卡雷特⑨,埃塞克斯,51932,2018-12-24
游戏杂糖,大青花鱼,51425,2018-12-24
夜月风云雷光,埃塞克斯,71656,2018-12-25
啾啾南小鸟,俾斯麦,70334,2018-12-25
辛西娅·玛格丽特,俾斯麦,70248,2018-12-25
仓鲲娃,皇家方舟,70052,2018-12-25
琉璃,胡德,65834,2018-12-25
哈里斯梦娜,胡德,64844,2018-12-25
东方辉晔,黎赛留,63695,2018-12-25
里脊肉真好吃,胡德,63461,2018-12-25
T.K,胡德,60464,2018-12-25
なんちゃん,胡德,59513,2018-12-25
大西洋的海风,黎赛留,59032,2018-12-25
谯笪雪晴,昆西,58514,2018-12-25
凉薄已倾城,纳尔逊,57854,2018-12-25
假大佬，真小白,皇家方舟,57476,2018-12-25
Detianyouxi,纳尔逊,56139,2018-12-25
休比,列克星敦,55941,2018-12-25
斑鳩,皇家方舟,53781,2018-12-25
水之证,欧根亲王,53733,2018-12-25
斯卡雷特⑨,埃塞克斯,51932,2018-12-25
游戏杂糖,大青花鱼,51527,2018-12-25
夜月风云雷光,埃塞克斯,71757,2018-12-26
啾啾南小鸟,俾斯麦,70334,2018-12-26
辛西娅·玛格丽特,俾斯麦,70248,2018-12-26
仓鲲娃,皇家方舟,70052,2018-12-26
琉璃,胡德,65873,2018-12-26
哈里斯梦娜,胡德,64846,2018-12-26
东方辉晔,黎赛留,63767,2018-12-26
里脊肉真好吃,胡德,63462,2018-12-26
T.K,胡德,60464,2018-12-26
なんちゃん,胡德,59606,2018-12-26
大西洋的海风,黎赛留,59032,2018-12-26
谯笪雪晴,昆西,58514,2018-12-26
凉薄已倾城,纳尔逊,57891,2018-12-26
假大佬，真小白,皇家方舟,57593,2018-12-26
Detianyouxi,纳尔逊,56198,2018-12-26
休比,列克星敦,55943,2018-12-26
斑鳩,皇家方舟,53788,2018-12-26
水之证,欧根亲王,53733,2018-12-26
斯卡雷特⑨,埃塞克斯,51932,2018-12-26
游戏杂糖,大青花鱼,51622,2018-12-26
夜月风云雷光,埃塞克斯,71867,2018-12-27
啾啾南小鸟,俾斯麦,70611,2018-12-27
辛西娅·玛格丽特,俾斯麦,70311,2018-12-27
仓鲲娃,皇家方舟,70052,2018-12-27
琉璃,胡德,65918,2018-12-27
哈里斯梦娜,胡德,64856,2018-12-27
东方辉晔,黎赛留,63853,2018-12-27
里脊肉真好吃,胡德,63465,2018-12-27
T.K,胡德,60464,2018-12-27
なんちゃん,胡德,59709,2018-12-27
大西洋的海风,黎赛留,59032,2018-12-27
谯笪雪晴,昆西,58514,2018-12-27
凉薄已倾城,纳尔逊,57907,2018-12-27
假大佬，真小白,皇家方舟,57722,2018-12-27
Detianyouxi,纳尔逊,56199,2018-12-27
休比,列克星敦,55961,2018-12-27
斑鳩,皇家方舟,53795,2018-12-27
水之证,欧根亲王,53741,2018-12-27
斯卡雷特⑨,埃塞克斯,52122,2018-12-27
游戏杂糖,大青花鱼,51648,2018-12-27
夜月风云雷光,埃塞克斯,71963,2018-12-28
啾啾南小鸟,俾斯麦,70671,2018-12-28
辛西娅·玛格丽特,俾斯麦,70311,2018-12-28
仓鲲娃,皇家方舟,70052,2018-12-28
琉璃,胡德,65963,2018-12-28
哈里斯梦娜,胡德,64857,2018-12-28
东方辉晔,黎赛留,63913,2018-12-28
里脊肉真好吃,胡德,63470,2018-12-28
T.K,胡德,60464,2018-12-28
なんちゃん,胡德,59797,2018-12-28
大西洋的海风,黎赛留,59032,2018-12-28
谯笪雪晴,昆西,58514,2018-12-28
凉薄已倾城,纳尔逊,58055,2018-12-28
假大佬，真小白,皇家方舟,57849,2018-12-28
Detianyouxi,纳尔逊,56199,2018-12-28
休比,列克星敦,56025,2018-12-28
斑鳩,皇家方舟,53802,2018-12-28
水之证,欧根亲王,53744,2018-12-28
斯卡雷特⑨,埃塞克斯,52131,2018-12-28
游戏杂糖,大青花鱼,51649,2018-12-28
夜月风云雷光,埃塞克斯,72075,2018-12-29
啾啾南小鸟,俾斯麦,70778,2018-12-29
辛西娅·玛格丽特,俾斯麦,70418,2018-12-29
仓鲲娃,皇家方舟,70052,2018-12-29
琉璃,胡德,66013,2018-12-29
哈里斯梦娜,胡德,64859,2018-12-29
东方辉晔,黎赛留,63975,2018-12-29
里脊肉真好吃,胡德,63472,2018-12-29
T.K,胡德,60464,2018-12-29
なんちゃん,胡德,59897,2018-12-29
大西洋的海风,黎赛留,59032,2018-12-29
谯笪雪晴,昆西,58514,2018-12-29
凉薄已倾城,纳尔逊,58134,2018-12-29
假大佬，真小白,皇家方舟,57980,2018-12-29
Detianyouxi,纳尔逊,56238,2018-12-29
休比,列克星敦,56025,2018-12-29
斑鳩,皇家方舟,53809,2018-12-29
水之证,欧根亲王,53747,2018-12-29
斯卡雷特⑨,埃塞克斯,52259,2018-12-29
游戏杂糖,大青花鱼,51673,2018-12-29
夜月风云雷光,埃塞克斯,72179,2018-12-30
啾啾南小鸟,俾斯麦,70778,2018-12-30
辛西娅·玛格丽特,俾斯麦,70498,2018-12-30
仓鲲娃,皇家方舟,70052,2018-12-30
琉璃,胡德,66047,2018-12-30
哈里斯梦娜,胡德,64859,2018-12-30
东方辉晔,黎赛留,64080,2018-12-30
里脊肉真好吃,胡德,63478,2018-12-30
T.K,胡德,60941,2018-12-30
なんちゃん,胡德,59989,2018-12-30
大西洋的海风,黎赛留,59032,2018-12-30
谯笪雪晴,昆西,58514,2018-12-30
凉薄已倾城,纳尔逊,58188,2018-12-30
假大佬，真小白,皇家方舟,58119,2018-12-30
Detianyouxi,纳尔逊,56347,2018-12-30
休比,列克星敦,56061,2018-12-30
斑鳩,皇家方舟,53817,2018-12-30
水之证,欧根亲王,53747,2018-12-30
斯卡雷特⑨,埃塞克斯,52259,2018-12-30
游戏杂糖,大青花鱼,51696,2018-12-30
夜月风云雷光,埃塞克斯,72296,2018-12-31
啾啾南小鸟,俾斯麦,70992,2018-12-31
辛西娅·玛格丽特,俾斯麦,70545,2018-12-31
仓鲲娃,皇家方舟,70052,2018-12-31
琉璃,胡德,66068,2018-12-31
哈里斯梦娜,胡德,64867,2018-12-31
东方辉晔,黎赛留,64152,2018-12-31
里脊肉真好吃,胡德,63482,2018-12-31
T.K,胡德,61059,2018-12-31
なんちゃん,胡德,60077,2018-12-31
大西洋的海风,黎赛留,59032,2018-12-31
谯笪雪晴,昆西,58514,2018-12-31
凉薄已倾城,纳尔逊,58217,2018-12-31
假大佬，真小白,皇家方舟,58119,2018-12-31
Detianyouxi,纳尔逊,56347,2018-12-31
休比,列克星敦,56063,2018-12-31
斑鳩,皇家方舟,53819,2018-12-31
水之证,欧根亲王,53760,2018-12-31
斯卡雷特⑨,埃塞克斯,52387,2018-12-31
游戏杂糖,大青花鱼,51696,2018-12-31
夜月风云雷光,埃塞克斯,72327,2019-01-01
啾啾南小鸟,俾斯麦,71098,2019-01-01
仓鲲娃,皇家方舟,70052,2019-01-01
琉璃,胡德,66094,2019-01-01
哈里斯梦娜,胡德,64871,2019-01-01
东方辉晔,黎赛留,64246,2019-01-01
里脊肉真好吃,胡德,63486,2019-01-01
T.K,胡德,61059,2019-01-01
なんちゃん,胡德,60172,2019-01-01
谯笪雪晴,昆西,59036,2019-01-01
假大佬，真小白,皇家方舟,58392,2019-01-01
凉薄已倾城,纳尔逊,58269,2019-01-01
Detianyouxi,纳尔逊,56656,2019-01-01
休比,列克星敦,56063,2019-01-01
斑鳩,皇家方舟,53854,2019-01-01
水之证,欧根亲王,53760,2019-01-01
斯卡雷特⑨,埃塞克斯,52387,2019-01-01
游戏杂糖,大青花鱼,51739,2019-01-01
海伦娜的娜,海伦娜,51434,2019-01-01
赤髮の白雪姬,空想,50781,2019-01-01
